,0
11638,[ 0.          0.          0.00110209  0.0019604  -0.00021408]
11639,[ 0.          0.          0.00062013 -0.00155914 -0.0001536 ]
11640,[0.         0.         0.00085583 0.00134444 0.00137341]
11641,[0.         0.         0.00090393 0.00085503 0.00038478]
11642,[ 0.          0.         -0.00186723 -0.00073531 -0.00094309]
11643,[0.         0.         0.00029793 0.00199354 0.00066152]
11644,[ 0.          0.         -0.00097546  0.01433325  0.00262976]
11645,[ 0.          0.          0.0006929  -0.00124937 -0.00152922]
11646,[ 0.          0.          0.00112307 -0.00170028  0.0001706 ]
11647,[0.0000000e+00 0.0000000e+00 2.1274090e-03 1.0571480e-03 7.8849494e-05]
11648,[ 0.          0.         -0.00075078 -0.00076342  0.001113  ]
11649,[ 0.          0.          0.00126702 -0.00104088  0.00146556]
11650,[ 0.          0.          0.00040866 -0.00946474  0.00078455]
11651,[ 0.          0.         -0.00247848  0.00031136 -0.00302398]
11652,[ 0.          0.          0.00174189  0.00158209 -0.00141269]
11653,[ 0.          0.          0.00188273  0.00096256 -0.00051045]
11654,[ 0.          0.         -0.00180089  0.00065964  0.00134337]
11655,[ 0.          0.          0.00050917 -0.00056592 -0.00324607]
11656,[ 0.          0.         -0.0006316   0.0013178   0.00110644]
11657,[0.         0.         0.00348711 0.00921917 0.00015561]
11658,[ 0.          0.         -0.00069821 -0.0029496   0.00075978]
11659,[ 0.          0.          0.00167131 -0.00111264 -0.00111187]
11660,[ 0.          0.          0.0021652  -0.00276721 -0.00099736]
11661,"[ 0.0000000e+00  0.0000000e+00  1.4585257e-03 -2.1641254e-03
  8.9526176e-05]"
11662,[ 0.          0.          0.00126934 -0.00176543 -0.00172055]
11663,[0.         0.         0.00106519 0.00175506 0.00089031]
11664,[ 0.          0.          0.00054702 -0.00233364  0.00135499]
11665,[ 0.          0.         -0.00216639  0.00181019  0.0005374 ]
11666,[ 0.          0.         -0.00097942 -0.00323844  0.00088385]
11667,[0.         0.         0.00029485 0.00228155 0.00038934]
11668,[ 0.          0.         -0.00209606  0.00157988  0.00179619]
11669,[ 0.          0.          0.00084835 -0.00990248  0.0008308 ]
11670,[ 0.          0.          0.00058541 -0.00125706  0.00169665]
11671,[0.         0.         0.0008859  0.00163835 0.00124377]
11672,[0.         0.         0.00130206 0.00150245 0.00194842]
11673,[0.         0.         0.00186312 0.00089383 0.00078812]
11674,[ 0.          0.         -0.00242257 -0.00016746 -0.00112146]
11675,[ 0.          0.         -0.00078493 -0.00165027  0.00042911]
11676,[ 0.          0.         -0.00190943  0.00179303  0.00122994]
11677,[ 0.          0.          0.00360143  0.00052947 -0.00263119]
11678,[ 0.          0.         -0.00106764 -0.00224888  0.00135881]
11679,[ 0.          0.          0.00052857  0.00106883 -0.00140005]
11680,[ 0.          0.         -0.00187063 -0.00163877  0.00117129]
11681,[ 0.          0.         -0.00202918  0.00152737 -0.00142497]
11682,[ 0.          0.         -0.00117171 -0.00040558  0.00200844]
11683,[ 0.          0.         -0.00036325 -0.00052521  0.00158   ]
11684,[ 0.          0.          0.00074524 -0.00065568  0.00145829]
11685,[ 0.          0.          0.00106704  0.00199163 -0.001477  ]
11686,[ 0.          0.          0.00168306 -0.00230706  0.0019902 ]
11687,[0.         0.         0.00154746 0.00134414 0.00056958]
11688,[ 0.          0.         -0.00055417 -0.0010168   0.00032637]
11689,[ 0.          0.         -0.00096741 -0.00107193 -0.00122327]
11690,[ 0.          0.         -0.0020622  -0.00140941  0.00158942]
11691,[ 0.          0.         -0.0016703   0.00547981 -0.00042188]
11692,[ 0.          0.         -0.00184947  0.00246692 -0.00156558]
11693,[ 0.          0.         -0.00148034 -0.0017125   0.00148559]
11694,[ 0.          0.         -0.00130439  0.00060338  0.00194895]
11695,[ 0.          0.         -0.00134134 -0.00180972  0.00049311]
11696,[0.         0.         0.00093532 0.00086617 0.00128436]
11697,[ 0.          0.          0.00149    -0.00226307  0.00084439]
11698,[0.         0.         0.00169569 0.00051281 0.00166875]
11699,[ 0.          0.          0.00175041 -0.00240719 -0.00368547]
11700,[ 0.          0.         -0.00123656 -0.00107765  0.00027634]
11701,[ 0.          0.          0.00107563 -0.00169438  0.00100708]
11702,[ 0.          0.          0.00016931 -0.0006727   0.00021154]
11703,[ 0.          0.          0.00155234  0.00144076 -0.00090459]
11704,[ 0.          0.          0.00126851 -0.00245917 -0.00108486]
11705,[ 0.          0.         -0.00205922  0.00144744 -0.00134999]
11706,[ 0.          0.         -0.00068772  0.00067183 -0.0009051 ]
11707,[ 0.          0.         -0.00258362  0.00194532 -0.00193805]
11708,[ 0.          0.          0.00197506 -0.00121844 -0.00109404]
11709,[ 0.          0.         -0.00042313 -0.00097841 -0.0001946 ]
11710,[ 0.          0.         -0.00370181 -0.00277781 -0.00746894]
11711,[ 0.          0.          0.00035207 -0.00195223  0.00055557]
11712,[0.         0.         0.00073919 0.00138229 0.00134325]
11713,[ 0.          0.          0.0026046  -0.00131088 -0.00160205]
11714,[ 0.000000e+00  0.000000e+00  9.762943e-04 -2.318740e-03  7.169694e-05]
11715,[0.         0.         0.00121689 0.00092396 0.00121117]
11716,[ 0.          0.         -0.00112712  0.00157815 -0.00234711]
11717,[ 0.          0.          0.00077069 -0.00071874  0.00137126]
11718,[ 0.          0.          0.00249934 -0.00140691  0.00147241]
11719,[ 0.          0.         -0.00224423 -0.00152659 -0.00128204]
11720,[ 0.          0.          0.00242639 -0.00157726  0.00072098]
11721,[ 0.          0.          0.00972462 -0.00180018 -0.00128675]
11722,[ 0.          0.          0.00157374 -0.00233793 -0.00130969]
11723,[ 0.          0.          0.00052607 -0.00206137 -0.0002926 ]
11724,[ 0.          0.         -0.00141138 -0.00189406 -0.00073147]
11725,[ 0.          0.          0.00158143  0.00146508 -0.00151557]
11726,[ 0.          0.         -0.00030439 -0.00129873  0.00120515]
11727,[ 0.          0.         -0.00792265  0.00261295 -0.00209546]
11728,[ 0.          0.         -0.00128835 -0.00143319 -0.0001784 ]
11729,"[ 0.00000000e+00  0.00000000e+00  7.34888017e-05 -1.18460655e-02
 -1.68895721e-03]"
11730,[0.         0.         0.00059038 0.00284028 0.00068566]
11731,[0.         0.         0.00123519 0.00207198 0.00187403]
11732,[ 0.         0.        -0.002514  -0.0015415 -0.0004859]
11733,[ 0.          0.         -0.00070554 -0.00325525 -0.00155199]
11734,[ 0.          0.         -0.00026371 -0.00173068 -0.00108075]
11735,[0.         0.         0.00100446 0.00250006 0.0002781 ]
11736,[0.0000000e+00 0.0000000e+00 3.1645298e-03 2.5737286e-03 9.7781420e-05]
11737,[ 0.          0.         -0.00226188  0.00085807  0.00018362]
11738,[ 0.          0.         -0.00098085  0.0011555   0.00144488]
11739,[ 0.          0.         -0.00184458 -0.00274336 -0.00128585]
11740,[ 0.          0.          0.0018115  -0.00163114  0.00213063]
11741,[ 0.          0.         -0.0035373   0.00232232  0.00077948]
11742,[0.         0.         0.00056067 0.00164968 0.00099218]
11743,[ 0.          0.         -0.00065622  0.00246048 -0.0008314 ]
11744,[0.         0.         0.00171322 0.00184929 0.00022761]
11745,[ 0.          0.          0.00152975  0.00101763 -0.00089544]
11746,[0.         0.         0.01255703 0.00121915 0.00065768]
11747,[ 0.          0.          0.0010668  -0.00101101 -0.00246632]
11748,[ 0.          0.         -0.00249362  0.00325215  0.00076714]
11749,[ 0.          0.          0.00127035 -0.00050366  0.00197339]
11750,[ 0.          0.          0.00193852  0.00157797 -0.00091279]
11751,[ 0.          0.          0.00022881  0.00168544 -0.00012745]
11752,[ 0.          0.          0.00096941 -0.00160682  0.0006234 ]
11753,[ 0.          0.          0.00146931 -0.00041552 -0.00122279]
11754,[ 0.          0.         -0.00160623  0.00221384 -0.00068283]
11755,[ 0.          0.         -0.00202155  0.0010215   0.00104392]
11756,[0.         0.         0.00229359 0.00137943 0.00112528]
11757,[ 0.          0.          0.00059214 -0.00191349 -0.0012657 ]
11758,[ 0.          0.         -0.00099742  0.00250125  0.00078189]
11759,[ 0.          0.          0.000545    0.0025152  -0.00150901]
11760,[ 0.          0.          0.00195932  0.00294101 -0.00072813]
11761,[ 0.          0.          0.00142127 -0.00253761 -0.00047331]
11762,[ 0.          0.          0.00323737 -0.00099105 -0.00148141]
11763,[ 0.          0.         -0.01317167  0.00236738  0.00132114]
11764,[ 0.          0.         -0.00315011 -0.00133288  0.001288  ]
11765,[ 0.          0.          0.00240266  0.00259006 -0.00214124]
11766,"[ 0.0000000e+00  0.0000000e+00  9.0855360e-04  1.5352964e-03
 -6.6347420e-05]"
11767,[ 0.          0.          0.01255226 -0.00164485  0.00102323]
11768,[ 0.          0.          0.00087345  0.00153458 -0.00132573]
11769,[ 0.          0.          0.00085253 -0.00070173  0.00172746]
11770,[ 0.          0.          0.00072339 -0.00103176 -0.00086805]
11771,[0.         0.         0.002038   0.00091255 0.00060189]
11772,[ 0.          0.         -0.00112599  0.00091043 -0.00053558]
11773,[ 0.          0.          0.00022834 -0.00191122 -0.00078639]
11774,[0.         0.         0.00098503 0.00175101 0.0018329 ]
11775,[ 0.          0.          0.00159335  0.00146329 -0.00216544]
11776,[ 0.          0.          0.00154912  0.00216472 -0.00132024]
11777,[ 0.          0.         -0.00116831  0.00270724  0.00185621]
11778,[ 0.          0.          0.00135106  0.00070173 -0.00236046]
11779,[ 0.          0.         -0.00114149 -0.00274038 -0.00097147]
11780,[0.         0.         0.00112671 0.00110024 0.00166273]
11781,[ 0.          0.         -0.00091788  0.00218964  0.00097111]
11782,[ 0.          0.          0.00053632 -0.00071418 -0.00066423]
11783,"[ 0.0000000e+00  0.0000000e+00  1.3165474e-03  9.5948577e-04
 -7.9020858e-05]"
11784,[0.         0.         0.00680161 0.00192475 0.00146645]
11785,[ 0.          0.         -0.00240147 -0.00128961  0.00125927]
11786,[ 0.          0.         -0.00477266  0.00388718  0.00152206]
11787,[ 0.          0.         -0.00273061 -0.00058189  0.00165719]
11788,[ 0.          0.          0.00208545 -0.00120395 -0.00048463]
11789,[ 0.          0.          0.00094384 -0.00191021 -0.00183553]
11790,[ 0.          0.          0.00166893  0.00072706 -0.00143474]
11791,[ 0.          0.          0.00264502 -0.00091359  0.00212443]
11792,[ 0.          0.         -0.00154644 -0.00132281 -0.00133467]
11793,[ 0.          0.         -0.00171471  0.00024257 -0.00165218]
11794,[ 0.          0.          0.00080213  0.00112623 -0.00025554]
11795,[ 0.          0.          0.00226402 -0.00076455  0.00244153]
11796,[ 0.          0.         -0.00210738  0.00094765 -0.00025629]
11797,[ 0.          0.          0.00168645  0.00129658 -0.00209641]
11798,[ 0.          0.          0.00137687  0.00135165 -0.00210941]
11799,[ 0.          0.          0.01220703 -0.00120175  0.00215542]
11800,[ 0.          0.          0.00107235  0.00218749 -0.00150681]
11801,[ 0.          0.          0.00261343 -0.00090629 -0.00112796]
11802,[ 0.          0.          0.00070566 -0.00201619 -0.00074014]
11803,[ 0.          0.          0.00126469  0.00152236 -0.00088269]
11804,[ 0.          0.         -0.00163692 -0.00200427 -0.00185668]
11805,[0.         0.         0.00194877 0.00155282 0.00022232]
11806,[ 0.          0.         -0.00315893  0.00048983 -0.01131725]
11807,"[ 0.0000000e+00  0.0000000e+00 -9.3573332e-04 -7.9315901e-04
 -2.3669563e-05]"
11808,[ 0.          0.         -0.00096321  0.00095773 -0.00103879]
11809,[ 0.          0.         -0.00194675 -0.00210166 -0.00179631]
11810,[ 0.          0.         -0.00147665 -0.00086692 -0.00111848]
11811,[0.         0.         0.00082657 0.0008221  0.00064018]
11812,[ 0.          0.          0.00062212 -0.00168395 -0.00198305]
11813,[ 0.          0.         -0.0019452  -0.00297678 -0.00129914]
11814,[ 0.          0.         -0.00098431  0.00119227 -0.00055367]
11815,[ 0.          0.         -0.0017845   0.00183296  0.00011142]
11816,[ 0.          0.         -0.00203609 -0.00045726 -0.00026633]
11817,[ 0.          0.         -0.00249791  0.00228381  0.00293386]
11818,[ 0.          0.         -0.00134754 -0.00167483  0.00115585]
11819,[ 0.          0.         -0.0022676   0.00051007 -0.00262129]
11820,[ 0.          0.         -0.00056177  0.00221837  0.0012936 ]
11821,[ 0.          0.          0.00145662 -0.00308037  0.00222504]
11822,[ 0.          0.         -0.00075799 -0.00199628  0.00938272]
11823,"[ 0.0000000e+00  0.0000000e+00 -2.5719404e-03 -1.2552142e-03
  8.6504966e-05]"
11824,[ 0.          0.         -0.00202298 -0.00074843  0.00102216]
11825,[ 0.          0.          0.00027296 -0.00299346 -0.00093612]
11826,[ 0.          0.         -0.00244641  0.00141048  0.00086793]
11827,[ 0.          0.          0.00240624 -0.00210881 -0.00185454]
11828,[ 0.          0.          0.00154799 -0.00129455  0.00148821]
11829,[ 0.          0.          0.00106597  0.00234103 -0.00107938]
11830,[ 0.          0.         -0.00157487  0.00102478 -0.00031702]
11831,[ 0.          0.         -0.00050345 -0.00063568  0.00014026]
11832,[0.         0.         0.00108057 0.0005523  0.00012337]
11833,[0.         0.         0.00168651 0.00246274 0.00136405]
11834,[ 0.          0.         -0.00148082  0.00165474 -0.00036858]
11835,[ 0.          0.          0.00098485 -0.00141829 -0.0003154 ]
11836,[ 0.          0.         -0.0012809  -0.00176162 -0.0011543 ]
11837,[ 0.          0.         -0.00048636 -0.00120801 -0.00155997]
11838,[ 0.          0.          0.00198877 -0.00130993  0.00077471]
11839,[ 0.          0.         -0.00156629 -0.00121737  0.00099343]
11840,[ 0.          0.          0.00364172 -0.00669622  0.00010372]
11841,[ 0.          0.         -0.001046   -0.00162131  0.00087166]
11842,[ 0.          0.          0.00111175 -0.00199163 -0.00133139]
11843,[ 0.          0.         -0.00137341  0.00218511 -0.00109202]
11844,[ 0.          0.          0.00183773  0.00163275 -0.00063008]
11845,[ 0.          0.         -0.00018508 -0.00053781  0.00068218]
11846,[ 0.          0.         -0.00116783 -0.00176996  0.00104254]
11847,[ 0.          0.         -0.00083849  0.00125986  0.00013797]
11848,[ 0.          0.         -0.00185943  0.00125778  0.00026663]
11849,[ 0.          0.         -0.00133026 -0.00200951 -0.00088307]
11850,[ 0.          0.          0.0010643   0.01426554 -0.00257671]
11851,[ 0.          0.         -0.0015201  -0.00060314  0.00133705]
11852,[ 0.          0.          0.00072566 -0.00238407 -0.00162125]
11853,"[ 0.0000000e+00  0.0000000e+00  2.7168989e-03 -1.1811256e-03
 -4.9056485e-05]"
11854,[ 0.          0.          0.002069   -0.00695634  0.00097102]
11855,[ 0.          0.         -0.00167972  0.00050294  0.00049683]
11856,[ 0.          0.         -0.00074393 -0.00117654  0.00196469]
11857,[ 0.          0.         -0.00163996 -0.001715    0.0012489 ]
11858,[0.         0.         0.00092399 0.00240088 0.00152373]
11859,[ 0.          0.         -0.00193763  0.00226688  0.00165308]
11860,[ 0.          0.          0.00127155 -0.00082844 -0.00185543]
11861,[0.         0.         0.00106972 0.0011397  0.00208986]
11862,[ 0.          0.          0.00093946 -0.00025995  0.00181955]
11863,[ 0.          0.          0.00146103  0.00053555 -0.00222313]
11864,[ 0.          0.          0.00252664  0.0017193  -0.00179476]
11865,[ 0.          0.         -0.00037718 -0.00092834 -0.00191838]
11866,[0.         0.         0.00119573 0.00157428 0.00029652]
11867,[ 0.          0.          0.00167918  0.0013923  -0.00111628]
11868,[ 0.          0.         -0.00155205 -0.00137419 -0.00080216]
11869,[ 0.          0.          0.00146013  0.0121274  -0.0014171 ]
11870,[ 0.          0.         -0.00103146 -0.00109655  0.00012273]
11871,[ 0.          0.          0.00077173 -0.00250304 -0.00242925]
11872,[ 0.          0.         -0.00253654  0.00214016 -0.00158101]
11873,[ 0.          0.          0.0008041   0.00039408 -0.002334  ]
11874,[0.         0.         0.00025459 0.00339913 0.00067356]
11875,[ 0.          0.          0.00143969 -0.00099325 -0.00018946]
11876,[ 0.          0.         -0.00088742 -0.00207722  0.00097042]
11877,[ 0.          0.          0.00123173 -0.00129861  0.00132555]
11878,[ 0.          0.          0.00230503 -0.00100106  0.00141692]
11879,[ 0.          0.         -0.00165707  0.00100285  0.0012449 ]
11880,[ 0.          0.          0.00400972 -0.00077784 -0.00132251]
